rc_original_app_user_id,rc_last_seen_app_user_id_alias,country,country_source,product_identifier,product_display_name,product_duration,start_time,end_time,grace_period_end_time,effective_end_time,store,is_auto_renewable,is_trial_period,is_in_intro_offer_period,is_sandbox,price_in_usd,purchase_price_in_usd,takehome_percentage,tax_percentage,commission_percentage,store_transaction_id,original_store_transaction_id,refunded_at,unsubscribe_detected_at,billing_issues_detected_at,purchased_currency,price_in_purchased_currency,purchase_price_in_purchased_currency,entitlement_identifiers,renewal_number,is_trial_conversion,presented_offering,ownership_type,reserved_subscriber_attributes,custom_subscriber_attributes,platform,experiment_id,experiment_variant,updated_at,offer,offer_type,first_seen_time,auto_resume_time
$RCAnonymousID:8194125030567141,$RCAnonymousID:2546985022742435,DE,from_sdk,rc_subscription_weekly,Monthly $9.99,P1W,2023-12-22 01:27:03,2023-06-29 06:27:48,,2023-06-27 02:30:38,app_store,False,False,False,True,4.06,1.06,0.85,0.1709,0.13,705275664241144,882103977369265,2023-03-14 02:32:15,2023-03-29 06:27:59,2023-03-18 19:37:45,GBP,7.61,7.69,['membership'],2,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp6426751,a,2023-05-21 23:05:21,,discount,2023-12-27 00:57:57,
$RCAnonymousID:6994257018564951,$RCAnonymousID:9942504458307098,FR,estimated,rc_subscription_monthly,Annual $99.99,P1M,2023-08-15 06:48:32,2023-10-12 20:49:22,,2023-04-10 20:45:42,play_store,False,True,False,True,2.44,2.05,0.85,0.174,0.17,414618851801778,867181133563401,2023-06-20 01:30:17,2023-05-18 20:01:13,2023-08-10 20:46:24,GBP,1.1,1.63,"['membership', 'full_access']",4,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,b,2023-02-26 09:53:55,,offer_code,2023-06-17 06:46:29,
$RCAnonymousID:3996759171028001,$RCAnonymousID:8991929376253659,CA,from_sdk,rc_subscription_annual,Weekly $2.99,P1W,2023-09-18 08:11:24,2023-01-08 04:50:00,2023-02-20 09:39:49,2023-06-17 05:40:41,app_store,True,True,True,False,6.36,1.1,0.7,0.1614,0.16,517709339556440,939990106168401,,,2023-12-16 12:22:30,EUR,9.85,1.39,"['membership', 'full_access']",4,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,,2023-07-21 20:57:56,black_friday_discount,offer_code,2023-04-20 05:37:32,
$RCAnonymousID:8544553698254531,$RCAnonymousID:8686475080695226,DE,from_sdk,rc_subscription_annual,Weekly $2.99,P1M,2023-07-14 06:15:53,2023-12-21 13:23:24,,2023-04-22 15:34:56,play_store,True,False,False,True,7.81,9.67,0.85,0.1766,0.13,903908962815600,855765166755061,,2023-06-02 15:47:02,,GBP,9.33,4.49,['membership'],3,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp8619062,a,2023-10-05 09:22:15,,,2023-02-10 16:04:44,
$RCAnonymousID:6440129986856323,$RCAnonymousID:1992050182875252,CA,estimated,rc_subscription_monthly,Weekly $2.99,P1Y,2023-10-09 20:10:13,2023-05-17 11:23:56,2023-10-16 13:01:40,2023-08-23 08:53:31,stripe,False,False,False,True,1.94,5.93,0.7,0.1363,0.14,248527463045630,658034132046786,2023-09-07 05:07:43,,2023-12-23 04:10:25,GBP,4.88,4.04,['membership'],1,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,a,2023-12-19 23:07:38,,,2023-01-03 04:08:22,
$RCAnonymousID:1035137182679974,$RCAnonymousID:7156062942933410,CA,from_sdk,rc_subscription_weekly,Annual $99.99,P1M,2023-06-07 04:18:17,2023-12-23 10:29:08,2023-12-21 17:10:13,2023-01-11 23:49:49,stripe,True,True,True,False,8.63,8.41,0.7,0.1053,0.16,267444904438972,571839852397700,,,2023-04-19 23:54:08,GBP,7.63,8.88,"['membership', 'full_access']",2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-06-28 13:37:13,black_friday_discount,discount,2023-04-14 12:57:22,
$RCAnonymousID:4428985241216313,$RCAnonymousID:9758101880690240,US,from_sdk,rc_subscription_monthly,Monthly $9.99,P1W,2023-03-27 22:28:00,2023-05-01 10:40:38,2023-11-30 19:06:03,2023-06-14 13:42:23,play_store,False,False,False,True,9.12,6.68,0.85,0.1574,0.15,519634147399315,692579359999579,,2023-04-19 01:26:31,2023-12-16 05:37:54,USD,6.57,8.86,['membership'],3,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,,2023-10-11 14:33:01,holiday_offer,,2023-06-07 04:40:33,
$RCAnonymousID:9279730757840641,$RCAnonymousID:5210581019735863,CA,from_sdk,rc_subscription_weekly,Annual $99.99,P1W,2023-09-30 23:50:12,2023-03-25 16:25:57,2023-10-03 09:47:13,2023-11-05 07:55:13,app_store,True,True,False,False,1.85,4.14,0.85,0.1801,0.19,340753682546147,436327780594628,,,2023-11-30 11:20:00,USD,6.13,1.39,"['membership', 'full_access']",3,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-03-03 06:15:54,black_friday_discount,discount,2023-12-08 05:57:07,
$RCAnonymousID:1552324163522904,$RCAnonymousID:3718014289191606,GB,from_sdk,rc_subscription_annual,Weekly $2.99,P1M,2023-05-22 05:54:09,2023-05-10 02:23:23,2023-04-02 06:25:18,2023-08-07 00:43:25,stripe,True,True,False,True,8.35,4.64,0.7,0.1223,0.15,533941387878097,367288373757358,2023-09-29 11:51:18,2023-08-09 12:06:24,2023-10-04 05:29:08,USD,3.06,9.85,['full_access'],2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,b,2023-10-11 23:45:59,,,2023-08-11 12:55:55,
$RCAnonymousID:1524328894839277,$RCAnonymousID:7583980624791108,GB,from_sdk,rc_subscription_weekly,Monthly $9.99,P1Y,2023-05-08 12:04:09,2023-10-17 23:13:22,2023-09-20 15:26:59,2023-12-13 23:02:07,app_store,False,True,False,False,7.89,4.18,0.85,0.1466,0.11,330907340110368,410018536768291,2023-04-09 05:02:11,2023-10-06 03:39:50,2023-08-15 11:43:20,USD,5.71,7.27,['full_access'],1,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,b,2023-05-11 23:24:22,,,2023-12-12 15:36:28,
$RCAnonymousID:7935452869860786,$RCAnonymousID:5262105228841067,CA,estimated,rc_subscription_weekly,Annual $99.99,P1Y,2023-07-26 11:21:52,2023-02-09 03:24:30,2023-09-01 08:45:46,2023-05-28 13:32:28,stripe,True,False,False,False,6.76,6.58,0.7,0.1297,0.13,897729489439452,517018933317915,2023-02-19 06:53:41,2023-08-23 17:34:34,,EUR,2.93,6.2,"['membership', 'full_access']",3,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,a,2023-09-23 05:27:27,,,2023-12-21 20:17:11,
$RCAnonymousID:9651237582497986,$RCAnonymousID:4163131134733269,CA,estimated,rc_subscription_annual,Monthly $9.99,P1Y,2023-04-15 11:37:25,2023-11-02 08:18:02,,2023-09-08 21:38:01,stripe,True,True,False,True,2.08,3.75,0.7,0.1043,0.14,964548779649982,611127551786864,,2023-02-21 03:39:19,2023-08-07 11:11:51,USD,2.7,9.92,['full_access'],5,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-09-15 13:33:58,holiday_offer,,2023-06-28 12:59:58,
$RCAnonymousID:6049094084938445,$RCAnonymousID:9525108022763442,FR,estimated,rc_subscription_monthly,Annual $99.99,P1M,2023-07-14 01:51:28,2023-03-29 02:15:22,,2023-12-26 04:36:55,play_store,False,False,False,True,3.37,2.03,0.7,0.1229,0.12,489921332013794,373977232543839,,2023-04-23 21:00:42,,USD,1.25,6.56,['membership'],2,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-12-20 23:44:52,,,2023-07-21 07:51:21,
$RCAnonymousID:7869937798144691,$RCAnonymousID:9367484081609484,US,estimated,rc_subscription_weekly,Annual $99.99,P1W,2023-07-08 07:51:07,2023-10-14 02:24:29,,2023-07-31 21:16:25,app_store,False,True,False,True,7.56,9.53,0.7,0.1361,0.13,248267006018260,411267109956703,2023-11-24 12:12:15,,2023-08-04 14:21:02,USD,9.51,2.69,['full_access'],5,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,b,2023-04-05 02:33:36,black_friday_discount,offer_code,2023-05-28 03:41:21,
$RCAnonymousID:1623109366546267,$RCAnonymousID:3909557647995213,US,estimated,rc_subscription_monthly,Monthly $9.99,P1W,2023-12-02 06:55:22,2023-04-10 05:28:41,2023-02-25 07:14:28,2023-10-25 17:43:45,app_store,True,True,True,True,4.32,2.61,0.7,0.1459,0.13,777675620362676,796161108685126,2023-10-25 00:43:44,,2023-04-05 13:19:09,USD,2.45,9.57,"['membership', 'full_access']",3,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp6860352,b,2023-03-13 00:08:00,black_friday_discount,,2023-03-10 08:13:37,
$RCAnonymousID:4389154013345118,$RCAnonymousID:7682399702675396,DE,estimated,rc_subscription_annual,Monthly $9.99,P1M,2023-08-18 19:29:49,2023-01-04 20:50:26,2023-02-01 23:42:09,2023-02-28 22:23:29,stripe,False,True,False,False,4.41,1.28,0.85,0.1971,0.16,922994426711249,640796830752735,2023-12-14 13:05:57,,,USD,1.24,8.25,['full_access'],2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,a,2023-08-20 00:40:37,holiday_offer,offer_code,2023-03-12 00:36:07,
$RCAnonymousID:8803265748941350,$RCAnonymousID:8270570594681142,DE,estimated,rc_subscription_weekly,Monthly $9.99,P1Y,2023-04-18 01:50:48,2023-09-09 16:23:05,2023-03-30 05:34:28,2023-07-20 03:02:29,app_store,True,False,True,True,3.55,2.23,0.7,0.169,0.16,594790254567797,775479851998234,,,,EUR,7.49,8.82,"['membership', 'full_access']",3,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp3893268,b,2023-03-25 09:15:22,black_friday_discount,discount,2023-06-28 13:40:25,
$RCAnonymousID:4125262988573554,$RCAnonymousID:4730394988136807,CA,estimated,rc_subscription_annual,Annual $99.99,P1W,2023-03-13 22:52:17,2023-12-08 19:07:03,2023-04-20 10:48:11,2023-06-30 11:09:43,stripe,False,False,True,True,1.56,3.42,0.7,0.123,0.11,761180551361569,568513530062460,2023-03-25 04:09:04,2023-04-18 17:16:36,2023-01-01 18:51:51,EUR,2.86,9.23,"['membership', 'full_access']",5,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp9311606,b,2023-06-28 14:13:08,holiday_offer,,2023-01-29 10:34:02,2023-10-01 10:05:53
$RCAnonymousID:2957702658432926,$RCAnonymousID:6389959888304032,US,from_sdk,rc_subscription_monthly,Weekly $2.99,P1Y,2023-04-09 02:03:46,2023-06-21 03:49:31,2023-06-12 03:59:35,2023-12-24 05:06:45,stripe,True,True,False,True,7.66,7.18,0.85,0.1091,0.19,282929778628215,941996037705880,2023-11-28 11:50:41,,2023-09-17 11:54:33,EUR,8.04,9.54,['full_access'],2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp6744326,a,2023-11-25 09:31:48,holiday_offer,,2023-09-12 20:44:53,2023-08-03 02:14:26
$RCAnonymousID:5096460102990506,$RCAnonymousID:6146066729889455,FR,from_sdk,rc_subscription_annual,Annual $99.99,P1Y,2023-08-26 15:03:58,2023-09-20 18:49:01,,2023-11-02 12:31:13,app_store,False,True,True,True,7.93,5.37,0.7,0.1825,0.19,375095045696330,628030942919292,2023-04-29 06:39:52,,,GBP,8.78,5.67,"['membership', 'full_access']",1,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,,2023-07-10 17:54:52,holiday_offer,discount,2023-11-29 17:07:05,
$RCAnonymousID:7498427987653175,$RCAnonymousID:4364406056875346,FR,estimated,rc_subscription_monthly,Annual $99.99,P1Y,2023-08-13 18:53:19,2023-07-08 07:36:14,,2023-06-18 15:59:06,play_store,True,False,False,True,4.56,9.0,0.7,0.1868,0.2,876115456742624,458415391890286,,,,EUR,9.33,5.9,"['membership', 'full_access']",1,True,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,b,2023-03-20 21:10:58,,,2023-11-05 20:32:51,2023-03-07 12:33:36
$RCAnonymousID:7671943291626296,$RCAnonymousID:2600150860221729,DE,from_sdk,rc_subscription_weekly,Annual $99.99,P1W,2023-12-14 15:54:07,2023-04-23 02:11:23,2023-07-16 22:55:37,2023-02-09 12:58:33,stripe,True,False,True,True,6.08,4.19,0.7,0.174,0.11,104952897449804,935340184532108,2023-02-22 11:06:55,2023-10-22 16:03:14,2023-12-11 08:02:33,USD,7.41,6.56,"['membership', 'full_access']",1,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,a,2023-09-13 06:26:44,,discount,2023-03-10 21:39:17,
$RCAnonymousID:9513423840786943,$RCAnonymousID:5932499116588879,FR,estimated,rc_subscription_annual,Weekly $2.99,P1W,2023-08-03 07:27:56,2023-05-16 06:25:03,2023-06-15 23:21:38,2023-08-05 21:17:14,stripe,False,False,True,False,7.34,6.65,0.7,0.1446,0.11,897434364010969,320115463397967,2023-12-19 00:18:36,,,USD,3.07,3.51,"['membership', 'full_access']",2,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp9398438,a,2023-03-30 08:10:44,black_friday_discount,offer_code,2023-12-28 10:34:37,
$RCAnonymousID:3409446522219797,$RCAnonymousID:8960731835111640,GB,estimated,rc_subscription_weekly,Weekly $2.99,P1Y,2023-12-02 21:25:53,2023-02-16 05:44:15,2023-06-04 00:18:04,2023-09-09 00:59:52,stripe,True,True,False,True,3.88,1.31,0.7,0.1415,0.13,936354637533814,818344847884012,2023-03-21 03:56:43,2023-01-17 22:09:14,2023-12-26 16:52:39,EUR,9.92,2.06,['full_access'],3,False,Default Offering,FAMILY_SHARED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,,2023-10-07 20:43:08,,,2023-03-18 21:34:22,
$RCAnonymousID:1484642851213784,$RCAnonymousID:3817623152195428,FR,estimated,rc_subscription_monthly,Monthly $9.99,P1M,2023-04-14 10:04:21,2023-03-05 03:59:16,,2023-12-27 03:40:03,app_store,True,True,False,False,3.91,1.1,0.7,0.1313,0.11,181179882255456,543605269105985,,,,USD,8.5,7.92,"['membership', 'full_access']",3,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,prexp8601753,a,2023-09-30 17:10:02,,,2023-03-30 13:03:11,
$RCAnonymousID:2369070181305159,$RCAnonymousID:6178081234565916,GB,from_sdk,rc_subscription_weekly,Annual $99.99,P1Y,2023-08-15 22:59:15,2023-12-23 04:18:07,2023-06-27 14:04:06,2023-12-03 17:56:58,app_store,False,False,True,False,1.02,6.18,0.85,0.1564,0.14,411599464087692,935396285300367,2023-05-21 10:17:09,,2023-02-08 04:23:27,USD,5.49,7.57,"['membership', 'full_access']",1,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,prexp7322530,a,2023-07-07 04:33:24,,,2023-09-07 10:57:46,2023-09-03 03:40:58
$RCAnonymousID:4308249570551156,$RCAnonymousID:7054454787550918,GB,estimated,rc_subscription_weekly,Monthly $9.99,P1M,2023-06-04 17:10:47,2023-02-24 13:09:33,2023-10-10 11:07:05,2023-12-29 11:31:48,stripe,False,False,False,False,3.83,6.28,0.7,0.172,0.19,574157074975143,195051663045592,,2023-04-11 05:07:24,2023-11-08 14:25:33,USD,1.65,8.59,['membership'],3,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",ios,,,2023-10-22 13:03:22,black_friday_discount,discount,2023-02-01 04:28:55,2023-01-19 03:04:37
$RCAnonymousID:3193453769076016,$RCAnonymousID:8592161239304846,DE,estimated,rc_subscription_annual,Annual $99.99,P1Y,2023-10-15 08:47:28,2023-10-15 01:35:08,,2023-02-27 16:18:49,app_store,True,True,False,False,5.69,7.86,0.85,0.1143,0.18,575505606494351,165191144972763,2023-02-25 22:51:59,,,EUR,5.35,4.86,['membership'],3,False,Default Offering,PURCHASED,"{""$ip"": {""value"": ""203.78.120.117"", ""updated_at_ms"": 1672549200}, ""$gpsAdId"": {""value"": ""80480bdc-06e0-11ee-be56-0242ac120002"", ""updated_at_ms"": 1672549200}, ""$androidId"": {""value"": ""12345a9876b4c123"", ""updated_at_ms"": 1673097132390}}","{""feature_setting"": {""value"": ""1"", ""updated_at_ms"": 1672549200}, ""survey_response"": {""value"": ""2"", ""updated_at_ms"": 1599112814785}}",android,,b,2023-02-04 00:16:41,black_friday_discount,,2023-01-18 17:25:56,
